,TX_HASH,BLOCK_TIMESTAMP,AMOUNT,ORIGINCHAINID,DESTINATIONCHAINID,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,CONTRACT_ADDRESS,ROWNUMBER,COUNTER
259,0xf107d18abf02c9e2dd492482d1e51558949d893a7cbdf59b351333f6006660af,2022-07-22 03:43:54.000,51.0,137,42161,0x5535c48511faa34bc3666f385b9b3ab93a65f845,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
260,0x000adea8e8021974fb44da3729ebcd64ff4b3a575a77358918710bbb6f6288f6,2022-07-22 00:44:46.000,55.0,137,42161,0x55ec0220975ff00a30484a76e125f76c248338c1,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
261,0xe2d4bb623d8d6315e101d53514af65aa24f720c3ec37ff5b1dca415798aa7790,2022-07-22 04:11:12.000,51.0,137,42161,0x561edc21a1ec1dd67c3166219dde4f1c3f6993f0,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
262,0xc38bcd15d53222ac9d4addc3f5e700fd5977784addd07eba3f71bb4d332f7f07,2022-07-22 06:15:46.000,50.1,137,42161,0x56c348405c7d06b4a9a2983cf6e1ec05c9c192ad,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
263,0xac0265517803b53bdfe0a9aaba88f432f1ca70deeba68fba95cd809b2b9c70ba,2022-07-22 01:50:36.000,76.208814,137,42161,0x56d79fe635196e734ce29d7a8ccd8014865e790c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
264,0x871100481d61a87efaa23fc42f68ad0a9a121a09069d6e40faaa951ec5845e87,2022-07-22 05:40:04.000,56.0,137,42161,0x57c70b7711fe17b6d98fda1f67e1187ac7ee3757,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
265,0x4db02905b825a3e98b139598c80301b1c3eee8ce3c519b5242ecbcc76a5739d2,2022-07-22 03:44:22.000,51.0,137,42161,0x584bbb33b6ce22dbb8ba8c3cb02f90a88f88451c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
266,0x88e221f60eba8d2cc19ee2eb78177c399215fdaeb9ce3c46bee9f95b39809650,2022-07-22 05:31:00.000,51.0,137,42161,0x58d0cf96146b61fd23920f4111d61465ecc2e6ad,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
267,0x287aa2807b2a16aa3d3c44f22cd0a9d2747f8b8d58f8017a0385284c674211b5,2022-07-22 02:00:32.000,51.0,137,42161,0x59070f02fa3693bb7af1a41e80cc0ae3f1509e4b,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
268,0x723379384f9e7b1e6c83c7b70a4a2e3505aa9fee54ed75049c3f42f724ccf9e6,2022-07-22 06:11:18.000,55.0,137,42161,0x5915ed6fb94e95b133b96887a6f69162fb27f03a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
269,0x27c84074c490a66616d50ebee9950d8b555a0a25a0df5b086afa5a7dbbfef6c5,2022-07-22 06:00:02.000,55.0,137,42161,0x591b0af7a233c5c349af9930532d25a72f27b59e,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
270,0x1c45af2ba11069f02808255d11a6aa019ec076c6ddcc606a4c4d590b80f310fb,2022-07-22 06:45:14.000,51.0,137,42161,0x5a2a209d4e1e61619e2fb72fe26dda63edfd92ef,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
271,0xc494c5b34728b3baafc3a3cf6e748fe3497fbc259159c7241f17466faf6fe294,2022-07-22 01:28:30.000,100.5,137,42161,0x5a4000748bc35c95d5e00566ee2f0e489033b42c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
272,0x1bdcd26fd32eaa13a6ba6766f85c998ab98f182357886edfb6da34a5791f2716,2022-07-22 05:16:24.000,52.0,137,42161,0x5a679ceaca42297d5ff1e002f2604875adc0dfca,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
273,0x1a1836f159a06f84cd8062ea5d0aa1ef20534e28f31f1cf52007617fbe4145f6,2022-07-22 05:01:36.000,50.0,137,42161,0x5a6bcb75b849c00fd1c3eff254dac2f4560f1a9d,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
274,0x2e558db7366caf4cbddaa2f14529cf0967021c53258a0f7e4cb5fbfe1540b9ec,2022-07-22 04:25:52.000,51.0,137,42161,0x5b060d8c21b60d6904052be0dc6c2eb1888de74c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
275,0x93c9c3afb0dd97429c33013d65060ede8a9e201bc2da48b931a348f7eb6144c8,2022-07-22 01:09:54.000,55.0,137,42161,0x5b1899d88b4ff0cf5a34651e7ce7164398211c66,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
276,0xa1c52e7c95384532541f4f7560353de2888f274d09d3532cd21de1d089e85a4f,2022-07-22 06:27:56.000,55.0,137,42161,0x5b85f783e4607b70abdbb923320fb46a47c59a0a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
277,0xf147e7c7d26c8ad0ce7e736f066fb57d17a7896dfdd608b367e517415c58ecba,2022-07-22 03:48:40.000,51.0,137,42161,0x5c0aed74917667f07786947ed677a7e3c808e006,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
278,0x52fed2e6366eff0fa73a607a114b62a53d967c646390752401d88afaebf462f4,2022-07-22 06:14:02.000,51.0,137,42161,0x5c8680dce97932edf4a14184ce8188ecbfba591f,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
279,0xe5c6d2da8d5c6905df23bdf959f6ed392817eeba62573dce130def7ca9128ec7,2022-07-22 07:22:12.000,50.904889,137,42161,0x5d280e9b02e871db5ce85b9be186b30253ba3685,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
280,0x165e4aa0d2daaee222fa6f6811ba483d2bc5eaef09c923772632390ca8a280a5,2022-07-22 05:11:36.000,58.925439,137,42161,0x5d54eb2edeeeffa076294e96080c48e33003f671,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
281,0xaa03579506818b7b38d3f0f517b66a3c3fd534c1c03fe3060812129743e120aa,2022-07-22 00:52:18.000,51.0,137,42161,0x5d6ddbb7252681c0203e375284f202cf1ede8eee,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
282,0x7187f413567e86bba8c2cf6ff35e91e694f5137f771993eba0d43c1b054caeb4,2022-07-22 06:07:20.000,55.0,137,42161,0x5defe4f60965528030ee48bba305ed017ab84998,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
283,0x03c5a3059171ed2423ae30d01905801f7a740b67d856e2456dd857d9e4390b9c,2022-07-22 02:34:05.000,80.0,137,42161,0x5e313d65611db9e1c0449d695294b50ca65779df,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
284,0x135a42e179ba21b5f4998d0a784bd9f572dc943f7e8fb21a9cce9080d15981c5,2022-07-22 01:32:34.000,51.0,137,42161,0x5e4b293c7fda80b545561ec599bd7de5208901fe,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
285,0x0fb6f9d012b0422cd36d1e8c0857cfa90cf924cc87f107d0c8609ea555045a52,2022-07-22 05:27:22.000,52.0,137,42161,0x5e4db3f9811974246080cc663726e465de27cdc3,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
286,0x685220ee8cdd2445e3ab9a54a167d24cc7a8071fea38e65c168a5f5e42f93e2e,2022-07-22 05:29:28.000,51.0,137,42161,0x5f1e2c029dbdc0d98658158e7b6ae3ae936775bc,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
287,0x72ede914ffe0fe087eb80309750ba616740cb9c62617ad9e8e027520bbebefdd,2022-07-22 06:40:06.000,51.0,137,42161,0x5f1f6c7ae6944ef82966365946c1eeb2ea7a9505,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
288,0x6da7547116bd7a3e5ebaf5f851584e2c6755f294a0c507915da6eafb9ff596b8,2022-07-22 02:57:38.000,59.722321,137,42161,0x5f6486f13d2faf529eeb12016059078cda4bc90b,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
289,0xac1e03c01dbaba649422dbfa714465c576ae54473ab0e86ad32432a70515f861,2022-07-22 07:12:44.000,55.5,137,42161,0x5fa96f3f91e9305bfff719b05db115331b9d239a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
290,0x087e511b852862dbd83cb1c1ffb51665d659ac108981488c8215c4bfaf56873d,2022-07-22 05:30:52.000,51.0,137,42161,0x5fd0d6efcd6f28331177d333b406a6f9e5f72601,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
291,0x19cf93f91a7e3170153264096e1563c5458fc50ba27af5d377e2ef803e062930,2022-07-22 05:06:06.000,50.0,137,42161,0x5ffdce83c21820ecdd98db65d2801e42d74d9f01,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
292,0xd059bb385b6c64ee549fbb0d7500bfa2c8790f1307770d7b700895607a364f60,2022-07-21 03:53:26.000,601.0,137,42161,0x603df36ef79b730800a097edc4840137cce9e180,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
293,0x4b9e8e1a111430e2e95d6dbcd99f7f3044ea2d0578de39d5e5265b287fd525a6,2022-07-22 02:55:52.000,900.0,137,42161,0x603df36ef79b730800a097edc4840137cce9e180,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,2,1
294,0x5f3b0605477ac7e74766935003ba4897ae6310d89cdebac716a76d3a15435cfb,2022-07-22 06:53:20.000,50.0,137,42161,0x6058f8e21d7d736b574e80c2b57e73fdf360bae0,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
295,0x91af63ae245df5d70ee38e19664d558a7148fac521638bdd9abebabf57e9da15,2022-07-22 04:50:18.000,51.0,137,42161,0x60f1e68a7ffe5e5c33a3844838112575f00929ad,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
296,0x5db0831b7e5a33275ade00d64b7e93aceb5f52606440bb3c08205493909e9c95,2022-07-22 05:33:56.000,92.0,137,42161,0x611a6ed28cb59dee17df7b579bf3796b10e326a6,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
297,0xc833f881aa1374cce81cdfb0b6ca73a61c1f7fc05902c7ce79730a69656facf9,2022-07-22 07:12:42.000,51.0,137,42161,0x63a370abfc8ed6132025f6dc8244ddf6205c174b,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
298,0x048b4c39842d7853e9ed4c027b2311d4db43897ac2473f1dec3eac6b938dc6ca,2022-07-22 06:04:50.000,55.0,137,42161,0x63b5f23a983d0b78f1a3bbf7f556ec7d0fdfe986,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
299,0xd756d3056504f78c15892ebed8cc933836b7d0f89a1f9e38f599e9f100dcab6b,2022-07-22 04:04:20.000,50.0,137,42161,0x63d70f899ecdfce0bd07fb6bba0adae0338a8954,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
300,0x43f868ddf737857b20ba14fb0b6beb0b1464fec1462415b7e673c18a18f4cf7e,2022-07-22 02:03:06.000,298.0,137,42161,0x64c5480bf1ba9c1e7fc3695a349e26446d777e7f,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
301,0x08719c2fa02236d9a05efdb34e8b594b5df68308ef71e5bf63a19a48a7673f1e,2022-07-22 03:29:58.000,52.0,137,42161,0x6535deb9447af157eefe0384da914e25e2439701,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
302,0xfc17a46bcb1516692a7caee7bec72a7b0cf501ad380560385fa9c08ed3c2aa71,2022-07-22 04:04:16.000,50.0,137,42161,0x65ff09cfdf329164e483f6d43d614d1cd149be62,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
303,0x87be2391413db4bac01499bb5c29534b0598c085a35271acfc8aa3bea8f4f98b,2022-07-22 03:46:46.000,51.0,137,42161,0x667002356ca44823c08cf37c95dfbea13a60459c,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
304,0x11795c7ba830e929421fb1b16d6ad45573c90d7553aefc51faafa6fe80d4bda6,2022-07-22 05:32:30.000,51.0,137,42161,0x66c69c51e2983d2b8161e490d63e6c2c64349d80,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
305,0x4f54d7e247c49f906642b667557d9ba93b9970265812b38c545449ddaa5ce575,2022-07-22 06:11:18.000,55.0,137,42161,0x67264388ecd6436ef5f237df4079f238d6e2968d,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
306,0x1e613d5436e2c40d7f6e5f8a78fb32f15bc6904349db77b1aa1da2fe973801b1,2022-07-22 01:21:20.000,52.0,137,42161,0x6798f75bbc9680b33b9d0660c65f8732a9369cc5,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
307,0x6db9d819605bb95e1bae8bbed23483a8bdaa67b7454bfac92b2b9c5fce62c4a4,2022-07-22 05:55:46.000,51.5,137,42161,0x67dfaa288f9fecfb378c0a7c10ae6e92e2147661,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
308,0xb01fbc7c16417649f82af389ac22774cb55506bc4e1699a4352325d80c08b5f3,2022-07-22 05:16:04.000,60.0,137,42161,0x685c99e8780e5a7f158617cc2e9acc0e45a66120,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
309,0xf693481d05cac2e5e43429e7910054eb5e83edbb1ff0ab950d188ce8ed4afe27,2022-07-22 06:48:44.000,50.0,137,42161,0x68be8d7053181e4968063df4aad06975751ad75e,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
310,0x6ea969f56a71feef3390322c1129092e501f24a6d063de3e44fbe6b3dd67af7b,2022-07-22 06:04:50.000,55.0,137,42161,0x68e0702529eb3ee65a188f21fe8a967ae2039d58,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
311,0xe5228f62dcd4e847258b8831b55bbf5f8a4b13e782f98a589647b0efc2542b16,2022-07-22 06:27:56.000,55.0,137,42161,0x69b9f0d2b5b91e1f6656ed39986f5445f708c61e,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
312,0x713fcc5e250e3d056cf883eab642be406624023f7a0d2ff82642ccf9b70d697c,2022-07-22 02:58:50.000,62.564224,137,42161,0x6a1588c07da2a6ddb54c1e5a1b4e9a89bcbc30f9,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
313,0xcc3d62f75d204a2525b2cfb9d7e47859b85ac4ae2afd36229084cf9d1796fa82,2022-07-22 01:58:06.000,51.038126,137,42161,0x6a5b2e01ccc4ecc4d6114b9bc8851bf4f9fcc5eb,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
314,0xe8e010f99f307cf1c1f5953e8454ae30a999c3fc3191585bdee965e16171a18a,2022-07-22 01:31:50.000,51.0,137,42161,0x6ac0eb227b163f1205164e5b3cfe86e74b0193c3,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
315,0x770fad350dfb554ff7098e61a0727140215eb1126096b8e5074cb7de2d4a0890,2022-07-22 06:42:26.000,51.0,137,42161,0x6b87616d8fe9eb216975d464f13a82f72114af2f,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
316,0x45d1ea55f512201b66094a639d65125363a206ac3e2b0bb175b473d7c3d6f8a1,2022-07-22 07:14:46.000,50.0,137,42161,0x6c726a6e975750e161e1e1524801c1d9d8ac1bff,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
317,0x09ce565c2594298fc50db2b7e3dc7e4b991505d6fdb53186ced88931bc868afa,2022-07-22 00:50:50.000,50.0,137,42161,0x6cb60ea44123b24daf738bb74990e7a615d49559,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
318,0xd3621e27f27eb3baed496942e6ac037788f54593b6ebd95e1d3cf96674a0abb6,2022-07-22 04:23:22.000,52.0,137,42161,0x6ce617317a75aca2c9f7129bbe329bcd242c884a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
319,0x7b25e3dd8e0ea2408b4efe9ec130b00a45d326af67ec8a44631582eea754cacb,2022-07-22 05:46:50.000,51.0,137,42161,0x6d07fa7b60cce5b70cd01842310462783b00b770,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
320,0x3d439c104d3a674985f279f10f5bd1b8aea6a3f87d49041ed80ccf45907698e1,2022-07-22 04:28:00.000,51.0,137,42161,0x6d16dbdb024fa1810a9dc669beec4a9990d67688,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
321,0x25aa170db19fdb7ed55a9e00f15690ebcd867a77f69f6c0998119d3a9df08d02,2022-07-22 03:20:12.000,52.8,137,42161,0x6d25eb10bc4d5dd9e596f2a5cc1e14923f47e190,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
322,0xdcfa50bc9ade330f65ccb8dd46f3d000935fa068fa7e733cd3d1b99cf6105aa5,2022-07-22 03:14:30.000,51.0,137,42161,0x6d650fde8173eefb8006964e8c1d81043ad2f088,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
323,0xfb4fda1b34f6521d37ece07d3cfa740a38049ddb12261e0b05fab29a0c7b1655,2022-07-22 04:35:48.000,60.0,137,42161,0x6e0f19c2d538c2123b73b710c0bef48bd05bb040,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
324,0x21b2288cb76760b902d5c9823de40d058479c9395673d1876937582e2fc02b21,2022-07-22 00:16:01.000,51.0,137,42161,0x6ea24f3cdddf5b88f90b73a2d7df7ad9c0f9bec4,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
325,0x5642355f8695589ea045dad7ec79fd995e36cda592dc9c714b282f96f0d1643f,2022-07-22 03:15:48.000,51.0,137,42161,0x6eaf52ac0046d8233976cb79bb46e7d90e7d94ad,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
326,0x1352dc693b5a1ba9a5d547530d9f436a874d784260e1b5ffeee12b897d94cd91,2022-07-22 05:42:42.000,65.0,137,42161,0x6ed7e999c79263cbe017bd5edbe55cf50db43029,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
327,0xe2a26503b2dc787c21bf0343ba9e34b6762590d8a6f2a928d23d3b9f44cb5fd7,2022-07-22 04:56:44.000,50.988363,137,42161,0x6f035094d509f17a53bf9a99a03bd05317fa7db9,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
328,0x37d1250f8c4d1721ee8c7ba0af0a9feae01fb118858be5d0a7c9efc35ea447d1,2022-07-22 02:49:28.000,51.0,137,42161,0x6f09b728745b275938d65a1f91ffb4237cf53a77,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
329,0xb70bf89bb4fe5f9b5b0e6029e578e5ce8194326300fd38f7d9cab322987fe8c4,2022-07-22 00:18:07.000,52.0,137,42161,0x7093773263bef4d7ed327f9d2104177bdbfcf7b8,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
330,0x7e88ed27b117949fea8f371a54fc0a78336caeb26d3a0595f68fba6f1699abc0,2022-07-22 06:11:20.000,55.0,137,42161,0x70fba111574760e88e45cda9f4b008af8b17056a,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
331,0x64958b5d3fbff29d9a978bfcbe0790b7c44b3a8097db636e595a0618eb7532b4,2022-07-22 04:32:28.000,55.0,137,42161,0x71a878f733d19b2c410672a69f3756f88f988bb1,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
332,0xbaea59743affe0c159508fd9c4e627f5600f0c1a28940e60c8d6555eef98128b,2022-07-22 03:06:22.000,51.0,137,42161,0x71c4fa6a4fb81f67b670b06ddc44de24ed7f5326,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
333,0xde12c7f3106ca8724644c3c6d3965910018cef6247595ccf266201e786304512,2022-07-22 07:23:20.000,77.760416,137,42161,0x7379e6927ebece670cba86d31c9efb8cee11daed,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
334,0xb1fd961b53961155250f0ac66b30edd233e7c43463ad951d5563d0eae18170e8,2022-07-22 07:54:56.000,906.0,137,42161,0x7379e6927ebece670cba86d31c9efb8cee11daed,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,2,1
335,0xa1e706130ed61d97436062bae43564f47c1a441406ec82629fca11056f8e0320,2022-07-22 08:09:12.000,935.500995,137,42161,0x7379e6927ebece670cba86d31c9efb8cee11daed,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,3,1
336,0x266a0634958f132d7df6a8fe9e8aec7d130b199d4073b120e3f83ecb9403b7c0,2022-07-22 05:31:00.000,51.0,137,42161,0x74b9ae9691380d9ee9a274272a3d4924203b3437,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
337,0x9a73ca8a5810eaae8dd9a2961830d6e5d85e57fd00c18495f1907f8acdc02314,2022-07-22 03:10:18.000,51.0,137,42161,0x7554fe0f9a0463a6952fcca916ce10b7e11dedea,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
338,0xdc0c037059a69d348ce91c06d25d299d794592b70061535daa21dffb3bdd522a,2022-07-22 07:13:32.000,101.0,137,42161,0x75be7f29f8241f1bac65a6c5aa5ac4ba9365ba11,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
339,0x801aecbd8aa6e040cf7d1903748a5d78fe7a7a9eca1a786feb64ae09ff3d62e2,2022-07-22 15:53:13.000,216.668761,137,42161,0x75be7f29f8241f1bac65a6c5aa5ac4ba9365ba11,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,2,1
340,0x126694ec6efdae6747cde96e6d1e77fdc492fd55f78a98bad9fa2be237bb3798,2022-07-22 06:11:18.000,55.0,137,42161,0x75dbe5f08b1cd3e85be4b51a7337905f41fc8e79,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
341,0x78a9822f0c42bf83ccad8f8b3754ba1151b7dfc2d3f4b35e56d24b55ddde04ac,2022-07-22 03:35:48.000,51.0,137,42161,0x76a16a54817db20184d77e9a56703005e36be4e7,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
342,0x95fb444bd0d24717442d4338eb163a1435bce43b729843edf37065a177c16c96,2022-07-22 02:02:30.000,51.0,137,42161,0x76ce075e6ccb713099dee965f4124fb204c741ab,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
343,0x0f06037535c8057ddd66bdca0faf52d4b6aba9414926577cd9f38451f6891433,2022-07-22 05:30:50.000,51.0,137,42161,0x775f1212a3b3a08dbaa8b45dd8ff0f09f76de655,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
344,0xcfad01f8fa9db6faef5f8817dc3ca35c4c3bf882c58a9c4e9f34f8bfd1929f07,2022-07-22 03:32:28.000,51.0,137,42161,0x77617db6d81909ba28b5fccad2db92e5b9e8ae86,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
345,0xc6064e6a624652a6d67863495d6ad73d08cf860017a3f9934c9a4ab1cfbbac44,2022-07-22 03:04:46.000,51.246285,137,42161,0x7796d7e2f04b2854cb32f52c6014bee89fd93c18,0x69b5c72837769ef1e7c164abc6515dcff217f920,0x69b5c72837769ef1e7c164abc6515dcff217f920,1,1
